~MMSI,Longitude,Latitude,Speed Over Ground (SOG),Course Over Ground (COG),Creation Time Local,Vessel Name,Call Sign,AIS Message Type,Time Stamp,Ship Type,Length,Beam,Destination
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:05,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:05,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:05,,,1,53,,,,
235080605,-0.1174,51.5098,0.4,266.9,13/03/2019 16:28:05,,,1,59,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:06,,,1,32,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:28:06,,,1,42,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:06,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:06,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:07,,,1,53,,,,
235080605,-0.1174,51.5098,0.4,266.9,13/03/2019 16:28:07,,,1,59,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:07,,,1,32,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:07,,,1,06,,,,
235052117,-0.1230,51.5016,0.4,221.9,13/03/2019 16:28:08,,,1,42,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:08,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:08,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:09,,,1,53,,,,
235078641,-0.1086,51.5090,4.1,73.9,13/03/2019 16:28:09,,,1,32,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:09,,,1,06,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:10,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:10,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:10,,,1,53,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:11,,,1,06,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:28:11,,,1,10,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:12,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:12,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:12,,,1,53,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:12,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:13,,,1,09,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:28:13,,,1,10,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:13,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:13,,,1,38,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:14,,,1,53,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:14,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:14,,,1,12,,,,
235078641,-0.1074,51.5092,4.0,79.4,13/03/2019 16:28:14,,,1,12,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:14,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:15,,,1,09,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:28:15,,,1,10,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:15,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:15,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:15,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:15,,,1,14,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:15,,,1,53,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:16,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:16,,,1,12,,,,
235078641,-0.1074,51.5092,4.0,79.4,13/03/2019 16:28:16,,,1,12,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:16,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:16,,,1,09,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:28:16,,,1,10,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:16,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:17,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:17,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:17,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:17,,,1,14,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:17,,,1,53,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:17,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:18,,,1,12,,,,
235078641,-0.1074,51.5092,4.0,79.4,13/03/2019 16:28:18,,,1,12,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:18,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:18,,,1,09,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:28:18,,,1,10,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:18,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:18,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:19,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:19,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:19,,,1,14,,,,
235057011,-0.1008,51.5108,0.3,175.3,13/03/2019 16:28:19,,,1,53,,,,
235093748,-0.1065,51.5104,0.1,219.0,13/03/2019 16:28:19,,,1,17,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:19,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:19,,,1,12,,,,
235078641,-0.1074,51.5092,4.0,79.4,13/03/2019 16:28:19,,,1,12,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:19,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:20,,,1,09,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:20,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:20,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:20,,,1,00,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:20,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:20,,,1,14,,,,
235093748,-0.1065,51.5104,0.1,219.0,13/03/2019 16:28:21,,,1,17,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:21,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:21,,,1,12,,,,
235078641,-0.1074,51.5092,4.0,79.4,13/03/2019 16:28:21,,,1,12,,,,
235053188,-0.1182,51.5090,6.8,233.8,13/03/2019 16:28:21,,,1,06,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:21,,,1,09,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:21,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:22,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:22,,,1,00,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:22,,,1,20,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:22,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:22,,,1,14,,,,
235093748,-0.1065,51.5104,0.1,219.0,13/03/2019 16:28:22,,,1,17,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:23,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:23,,,1,12,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:23,,,1,09,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:23,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:23,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:23,,,1,00,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:23,,,1,20,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:24,,,1,38,,,,
235057011,-0.0998,51.5104,10.6,139.9,13/03/2019 16:28:24,,,1,14,,,,
235093748,-0.1065,51.5104,0.1,219.0,13/03/2019 16:28:24,,,1,17,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:24,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:24,,,1,12,,,,
235078641,-0.1071,51.5092,3.8,76.0,13/03/2019 16:28:25,,,1,22,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:25,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:25,,,1,13,,,,
235054667,-0.1206,51.5030,0.5,173.3,13/03/2019 16:28:25,,,1,00,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:25,,,1,20,,,,
235093748,-0.1065,51.5104,0.3,15.9,13/03/2019 16:28:25,,,1,38,,,,
235093748,-0.1065,51.5104,0.1,219.0,13/03/2019 16:28:26,,,1,17,,,,
235093883,-0.1059,51.5104,0.1,93.6,13/03/2019 16:28:26,,,1,12,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:26,,,1,12,,,,
235078641,-0.1071,51.5092,3.8,76.0,13/03/2019 16:28:27,,,1,22,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:27,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:27,,,1,13,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:28:27,,,1,20,,,,
235053188,-0.1189,51.5086,5.8,226.2,13/03/2019 16:28:27,,,1,26,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:28,,,1,12,,,,
235078641,-0.1071,51.5092,3.8,76.0,13/03/2019 16:28:29,,,1,22,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:29,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:29,,,1,13,,,,
235053188,-0.1189,51.5086,5.8,226.2,13/03/2019 16:28:29,,,1,26,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:29,,,1,28,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:30,,,1,12,,,,
235078641,-0.1071,51.5092,3.8,76.0,13/03/2019 16:28:30,,,1,22,,,,
235053188,-0.1186,51.5088,6.8,229.6,13/03/2019 16:28:30,,,1,15,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:30,,,1,13,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:31,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:31,,,1,28,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:31,,,1,12,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:31,,,1,30,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:32,,,1,13,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:33,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:33,,,1,28,,,,
235052117,-0.1231,51.5016,0.3,196.7,13/03/2019 16:28:33,,,1,12,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:33,,,1,30,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:34,,,1,13,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:34,,,1,32,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:34,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:34,,,1,28,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:35,,,1,30,,,,
235078641,-0.1069,51.5093,3.8,78.1,13/03/2019 16:28:35,,,1,32,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:35,,,1,34,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:35,,,1,13,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:35,,,1,32,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:36,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:36,,,1,28,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:36,,,1,30,,,,
235078641,-0.1069,51.5093,3.8,78.1,13/03/2019 16:28:36,,,1,32,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:37,,,1,34,,,,
235112741,-0.1216,51.5058,7.6,359.2,13/03/2019 16:28:37,,,1,13,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:37,,,1,32,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:38,,,1,29,,,,
235093748,-0.1065,51.5104,0.1,201.8,13/03/2019 16:28:38,,,1,28,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:38,,,1,36,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:38,,,1,30,,,,
235078641,-0.1069,51.5093,3.8,78.1,13/03/2019 16:28:38,,,1,32,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:39,,,1,34,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:39,,,1,32,,,,
235080605,-0.1174,51.5098,0.1,267.0,13/03/2019 16:28:39,,,1,29,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:40,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:40,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:40,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:41,,,1,39,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:42,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:42,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:42,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:43,,,1,39,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:43,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:44,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:44,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:45,,,1,39,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:45,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:45,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:46,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:46,,,1,34,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:46,,,1,44,,,,
235092958,-0.0788,51.5072,0.1,320.7,13/03/2019 16:28:46,,,1,44,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:46,,,1,39,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:51,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:51,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:51,,,1,39,,,,
235053188,-0.1196,51.5082,5.5,230.2,13/03/2019 16:28:51,,,1,46,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:51,,,1,34,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:51,,,1,44,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:51,,,1,39,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:51,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:51,,,1,36,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:51,,,1,39,,,,
235053188,-0.1196,51.5082,5.5,230.2,13/03/2019 16:28:51,,,1,46,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:51,,,1,34,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:51,,,1,44,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:51,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:51,,,1,44,,,,
235093748,-0.1064,51.5104,0.6,48.3,13/03/2019 16:28:52,,,1,48,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:52,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:52,,,1,36,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:28:52,,,1,50,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:52,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:53,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:53,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:53,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:53,,,1,51,,,,
235093748,-0.1064,51.5104,0.6,48.3,13/03/2019 16:28:53,,,1,48,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:54,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:54,,,1,36,,,,
235081274,-0.1185,51.5093,0.0,360.0,13/03/2019 16:28:54,,,1,50,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:54,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:54,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:54,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:54,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:55,,,1,51,,,,
235093748,-0.1064,51.5104,0.6,48.3,13/03/2019 16:28:55,,,1,48,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:55,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:55,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:28:55,,,1,54,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:56,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:56,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:56,,,1,49,,,,
235112742,-0.1076,51.5100,11.9,274.4,13/03/2019 16:28:56,,,1,54,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:56,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:57,,,1,51,,,,
235093748,-0.1064,51.5104,0.6,48.3,13/03/2019 16:28:57,,,1,48,,,,
235078641,-0.1065,51.5093,3.9,81.7,13/03/2019 16:28:57,,,1,43,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:57,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:28:57,,,1,54,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:57,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:58,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:58,,,1,49,,,,
235112742,-0.1076,51.5100,11.9,274.4,13/03/2019 16:28:58,,,1,54,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:28:58,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:28:58,,,1,51,,,,
235093748,-0.1064,51.5104,0.6,48.3,13/03/2019 16:28:58,,,1,48,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:28:59,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:28:59,,,1,54,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:28:59,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:28:59,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:28:59,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:00,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:00,,,1,51,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:29:00,,,1,59,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:01,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:29:01,,,1,54,,,,
235080605,-0.1174,51.5098,0.3,267.0,13/03/2019 16:29:01,,,1,39,,,,
235112741,-0.1216,51.5063,4.4,12.4,13/03/2019 16:29:01,,,1,34,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:01,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:01,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:01,,,1,51,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:29:02,,,1,00,,,,
235080605,-0.1174,51.5098,0.2,267.0,13/03/2019 16:29:02,,,1,59,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:02,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:29:02,,,1,54,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:03,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:03,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:03,,,1,51,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:29:03,,,1,00,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:04,,,1,36,,,,
235093883,-0.1058,51.5103,0.0,360.0,13/03/2019 16:29:04,,,1,02,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:29:04,,,1,54,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:05,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:05,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:05,,,1,51,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:29:05,,,1,00,,,,
235054667,,,,,13/03/2019 16:29:05,SILVER BONITO,MFRL9,5,,60,33,6,LONDON
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:06,,,1,36,,,,
235052117,-0.1231,51.5015,0.0,43.3,13/03/2019 16:29:06,,,1,54,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:06,,,1,05,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:06,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:07,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:07,,,1,51,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:29:07,,,1,00,,,,
235054667,,,,,13/03/2019 16:29:07,SILVER BONITO,MFRL9,5,,60,33,6,LONDON
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:07,,,1,36,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:08,,,1,05,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:08,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:08,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:09,,,1,51,,,,
235081274,-0.1185,51.5093,0.1,360.0,13/03/2019 16:29:09,,,1,00,,,,
235054667,,,,,13/03/2019 16:29:09,SILVER BONITO,MFRL9,5,,60,33,6,LONDON
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:09,,,1,36,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:10,,,1,05,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:10,,,1,49,,,,
235112741,-0.1216,51.5064,4.4,12.4,13/03/2019 16:29:10,,,1,44,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:10,,,1,51,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:11,,,1,36,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:29:11,,,1,09,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:14,,,1,05,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:14,,,1,49,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:14,,,1,51,,,,
235054667,,,,,13/03/2019 16:29:14,SILVER BONITO,MFRL9,5,,60,33,6,LONDON
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:14,,,1,36,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:29:14,,,1,09,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:14,,,1,05,,,,
235054667,-0.1206,51.5030,0.0,173.3,13/03/2019 16:29:14,,,1,49,,,,
235093883,-0.1059,51.5103,0.1,93.6,13/03/2019 16:29:14,,,1,51,,,,
235054667,,,,,13/03/2019 16:29:14,SILVER BONITO,MFRL9,5,,60,33,6,LONDON
235093883,-0.1058,51.5103,0.1,93.6,13/03/2019 16:29:14,,,1,12,,,,
232012297,-0.0689,51.5042,0.0,295.4,13/03/2019 16:29:14,,,1,36,,,,
235081274,-0.1185,51.5093,0.2,360.0,13/03/2019 16:29:14,,,1,09,,,,
235052117,-0.1231,51.5015,0.0,11.3,13/03/2019 16:29:15,,,1,13,,,,
235112742,-0.1085,51.5100,11.9,275.0,13/03/2019 16:29:15,,,1,05,,,,
